left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bxc,0.56002945,0.5557026,0.45681253,0.4568332,0.5091724,0.52268475,0.47215027,0.5280783,0.5595407,0.5037488,0.51940036,0.53672504,0.4179374,0.5224813,0.49801263,0.4652666,0.544526,0.5331942,0.51409924,0.56720555
bxi,0.5083229,0.6154691,0.51546305,0.6369942,0.7425244,0.5128426,0.6836026,0.7346839,0.57619625,0.41080853,0.51172,0.3937418,0.64508396,0.5488694,0.3960282,0.54924095,0.5325225,0.5937482,0.43590486,0.7411028
bxj,0.40473858,0.6054304,0.39144808,0.5340548,0.57486844,0.56437653,0.51987493,0.5941041,0.6287615,0.59713197,0.36423284,0.52022636,0.5991876,0.41198528,0.42652193,0.40507877,0.21446037,0.61825454,0.46262947,0.4168667
bxk,0.34246305,0.38261786,0.43053204,0.46883607,0.40125796,0.40172496,0.4379013,0.4057764,0.47959477,0.40731674,0.44572592,0.40106696,0.39844397,0.4777481,0.4625027,0.40341642,0.41729024,0.38537598,0.3204272,0.4195654
bxp,0.5741311,0.5120269,0.61332196,0.5848665,0.3915953,0.55100524,0.4377575,0.586087,0.5704318,0.55225307,0.50653756,0.60108936,0.5760066,0.29642245,0.47810018,0.48427254,0.49571353,0.59454364,0.39623415,0.4998185
bxt,0.46361107,0.4923434,0.42887634,0.55812246,0.48069742,0.4394443,0.5682744,0.4677276,0.40023705,0.50359786,0.47520483,0.46597156,0.48271596,0.50805634,0.50026274,0.4212411,0.49152753,0.490416,0.5491474,0.44633913
bxw,0.63820297,0.7024916,0.699793,0.5697377,0.6440437,0.59916455,0.49108568,0.3451756,0.67214596,0.82048136,0.6091314,0.51931435,0.57626,0.6744042,0.6997638,0.57773787,0.5900278,0.5393258,0.5657865,0.3772828
byg,0.46778122,0.5849317,0.5246368,0.63561225,0.63327885,0.5150961,0.46076998,0.3929401,0.46977416,0.44031933,0.5667318,0.58254385,0.5791751,0.53189856,0.38106817,0.49664164,0.4951742,0.42925778,0.56487477,0.5351725
byp,0.38937977,0.37255335,0.3865886,0.4003245,0.54193664,0.42029098,0.44814152,0.4318524,0.40313402,0.44139376,0.3212778,0.48253435,0.39913327,0.45606393,0.57290506,0.4376068,0.49399,0.45868278,0.47284234,0.3849963
byq,0.46141866,0.42505947,0.56554085,0.39392728,0.40595093,0.5088417,0.45056674,0.5370218,0.5880009,0.68824804,0.5655762,0.6042697,0.5769051,0.41013575,0.54030967,0.5495907,0.36376914,0.580037,0.56466746,0.50958204
bzi,0.55107856,0.4159302,0.64062655,0.3812699,0.41283727,0.5515944,0.54342425,0.4399086,0.80554485,0.5514926,0.43719625,0.31651366,0.6283819,0.48961997,0.5072466,0.41671276,0.69147235,0.5563846,0.53012323,0.28561825
bzl,0.5484884,0.5781583,0.63130724,0.5450375,0.38118565,0.5516605,0.6017506,0.41057324,0.6021764,0.62024045,0.57777625,0.6077931,0.5167791,0.62903905,0.40871334,0.5534185,0.595051,0.54353964,0.52989775,0.60658884
bzy,0.5754458,0.4953319,0.46374923,0.5800171,0.47625306,0.58674693,0.5027598,0.40583682,0.32183182,0.55443287,0.72494787,0.6214689,0.33884633,0.562272,0.3157816,0.5854184,0.5922766,0.36649543,0.6332988,0.50807106
cam,0.67041457,0.57616717,0.55531496,0.58671856,0.595385,0.5458053,0.37037954,0.7155265,0.47014368,0.386629,0.4446017,0.5672387,0.6132395,0.49315584,0.5307993,0.48130602,0.5413199,0.505544,0.52409875,0.5129506
cao,0.43913752,0.5633437,0.5163201,0.5298363,0.6326564,0.5450423,0.5380427,0.59587836,0.39308625,0.4880072,0.6982388,0.5548412,0.39915115,0.4232141,0.5592439,0.52425754,0.49792346,0.6218164,0.53531593,0.3796618
cau,0.64982736,0.60525787,0.4310649,0.5032219,0.5454003,0.6445764,0.42427468,0.51865965,0.56884456,0.50000066,0.5922915,0.56636375,0.6772001,0.48543763,0.57907367,0.5931554,0.6188955,0.6017151,0.5976576,0.5974522
cax,0.34001598,0.4177504,0.40510917,0.3711343,0.38851777,0.38742262,0.3591609,0.6085877,0.39193508,0.4021431,0.4041514,0.44634184,0.39236227,0.36388266,0.46681392,0.3729581,0.3882861,0.5716659,0.4229404,0.2974183
cay,0.42420733,0.49845326,0.47916445,0.48825902,0.5088231,0.49453044,0.3801202,0.44343406,0.45708987,0.43547586,0.46103397,0.42478487,0.39043814,0.430463,0.4169727,0.38377362,0.7052484,0.44054523,0.4949025,0.4852753
cbc,0.41321883,0.5022109,0.5376339,0.44740227,0.5102972,0.43293738,0.4138992,0.41390222,0.61626613,0.5756918,0.60675645,0.47929677,0.6478912,0.50110495,0.5982765,0.5915946,0.5759785,0.5623341,0.5609312,0.5575787
cbn,0.57752776,0.6608579,0.37026197,0.59100604,0.4730401,0.6812449,0.3632481,0.5043273,0.4501961,0.6040142,0.6556846,0.5787655,0.6414683,0.4981912,0.5570855,0.6528866,0.4382767,0.5888036,0.3464996,0.5357096
cbw,0.62532103,0.61992085,0.60615367,0.41645938,0.5708643,0.68072593,0.6286421,0.4235886,0.66728383,0.41855583,0.4251435,0.60092896,0.4091068,0.42753103,0.6642548,0.5974922,0.40758088,0.5591098,0.72773826,0.46702725
cby,0.6720467,0.59457195,0.6464482,0.4895538,0.7001247,0.61380565,0.7145534,0.51338,0.6873289,0.65056187,0.45875275,0.33650646,0.5100211,0.54888296,0.3560618,0.55819875,0.6780614,0.5666552,0.41665262,0.46845227
cck,0.3263961,0.32766905,0.30702516,0.39787284,0.47175065,0.37829986,0.38253427,0.44361532,0.3828183,0.36737925,0.3315219,0.3886555,0.3500328,0.4371004,0.31384698,0.38037813,0.28359318,0.7700015,0.3679093,0.33391094
ccv,0.43035522,0.6001528,0.40950677,0.5612842,0.6837737,0.5680272,0.6924252,0.60376084,0.5836522,0.5319877,0.5377807,0.56167936,0.42166507,0.5831639,0.6481301,0.69730043,0.55912036,0.40772006,0.60945153,0.650918
ccx,0.20642759,0.2376853,0.18341894,0.23195116,0.15974703,0.15507782,0.20802176,0.15621759,0.2003928,0.17510088,0.21189532,0.19249259,0.15404229,0.24350494,0.13896301,0.14432317,0.21657531,0.21030858,0.16855311,0.32291785
cdb,0.52088493,0.41450676,0.50224435,0.5858304,0.4065552,0.58473575,0.58151084,0.41175282,0.5181425,0.3796119,0.45482475,0.4022427,0.508021,0.49867725,0.45302683,0.61004174,0.47331893,0.5109812,0.56559557,0.4434823
cdh,0.57990754,0.50705564,0.71053547,0.6591323,0.5160138,0.63780886,0.515638,0.55233926,0.44835562,0.43830585,0.6743986,0.5952339,0.5396777,0.5028934,0.42406562,0.46125498,0.56578857,0.5592732,0.5624043,0.549799
cdp,0.57201016,0.6486211,0.62682503,0.5851107,0.6086784,0.3611345,0.61146295,0.6077291,0.6281035,0.38851488,0.6487404,0.6035424,0.6627516,0.4123005,0.5038313,0.57210076,0.4459407,0.5176302,0.5974052,0.59615254
cdt,0.46577543,0.5014384,0.6284252,0.4667496,0.53189045,0.5196439,0.56575674,0.40431848,0.51510125,0.43045458,0.45293158,0.4626373,0.4041299,0.4274566,0.52861995,0.5089326,0.4262289,0.46452647,0.45334285,0.55213845
cec,0.48482022,0.58570755,0.31972104,0.5849992,0.52071095,0.38394532,0.4771871,0.3942105,0.481068,0.5420492,0.52589214,0.5055414,0.62409973,0.55498827,0.47852522,0.5033674,0.4813212,0.43278977,0.54291266,0.4675276
ced,0.41999647,0.5617534,0.4322401,0.39656147,0.7610364,0.6529889,0.5214621,0.60619664,0.779487,0.3714312,0.45754513,0.5316966,0.37893477,0.63844043,0.5377821,0.44521135,0.7320195,0.33952105,0.4954377,0.59529334
cem,0.5270344,0.4711791,0.47830957,0.4921397,0.59919035,0.63404936,0.6233497,0.4814294,0.46348807,0.70273554,0.6824099,0.42745474,0.4871563,0.45154077,0.40949687,0.43720496,0.605871,0.68964946,0.44111645,0.5627959
cep,0.33757696,0.43135998,0.34544018,0.40614647,0.4119879,0.41648403,0.3784101,0.39097017,0.47232914,0.34184363,0.5142128,0.32699803,0.27424347,0.43356785,0.4176025,0.41046748,0.37361866,0.40351957,0.37863284,0.39746442
cfk,0.5035872,0.388729,0.49708676,0.67914194,0.6671627,0.4472402,0.73029625,0.42358166,0.6633177,0.72912896,0.72012043,0.66262406,0.5018005,0.71492136,0.65644,0.62832755,0.41950834,0.68798,0.38246045,0.5552892
cfp,0.4139642,0.5240134,0.4617737,0.4348155,0.54316914,0.5247873,0.42606652,0.36707518,0.41013026,0.57398504,0.5114679,0.43401718,0.50012565,0.43075895,0.5431087,0.46481857,0.4160672,0.5496011,0.3742523,0.42792144
cgj,0.5290816,0.4212599,0.6232015,0.6987892,0.39167014,0.66560054,0.4761392,0.37701946,0.70171255,0.4104504,0.41480556,0.5892763,0.6177339,0.7566073,0.59031415,0.73505497,0.39546826,0.707455,0.7542769,0.5299443
cgt,0.4783115,0.618476,0.5521146,0.5604835,0.53390414,0.4890473,0.59833544,0.6161781,0.61253685,0.60116345,0.596661,0.5252815,0.575884,0.67321295,0.4339816,0.55216396,0.64981097,0.6433898,0.42486134,0.5556178
cgv,0.3324893,0.46685722,0.39464584,0.31884152,0.33170375,0.3031368,0.42061973,0.43074363,0.37663314,0.44138715,0.38247585,0.38338298,0.3232686,0.2861529,0.3740194,0.338147,0.3914539,0.40262762,0.29686093,0.33423817
cgy,0.40716484,0.3893681,0.31895253,0.3855474,0.38378575,0.37700754,0.36459473,0.40423375,0.35142174,0.35615224,0.38526323,0.48240256,0.40710235,0.3268826,0.36280456,0.39635897,0.4414412,0.4437298,0.3794735,0.44240037
chw,0.53908336,0.6617906,0.45887974,0.45558235,0.6381046,0.42425466,0.73749226,0.54430026,0.46058884,0.66716415,0.566338,0.38083622,0.6899049,0.41096362,0.5464828,0.5757634,0.6632975,0.54008925,0.4572556,0.58811
cii,0.38760257,0.3903273,0.384096,0.40703154,0.36939406,0.29690677,0.57527256,0.40318748,0.39557707,0.41693324,0.4087357,0.39588612,0.47633195,0.4505033,0.49409604,0.55443174,0.43068296,0.35781702,0.5499603,0.47551692
cil,0.57694644,0.58119446,0.6396811,0.5468177,0.6462006,0.609266,0.4173357,0.6947259,0.55164766,0.72222126,0.7765668,0.50124407,0.44928488,0.43162906,0.5073449,0.60501647,0.68805707,0.50910485,0.50116605,0.5860094
cin,0.35726717,0.399999,0.4520141,0.4764761,0.29566848,0.56258184,0.4636525,0.4285867,0.3384699,0.3714745,0.4928227,0.30834618,0.39261937,0.41746622,0.3350213,0.4019038,0.5213581,0.47794208,0.35575548,0.33196196
cio,0.4242489,0.5434232,0.41834396,0.41607964,0.5331635,0.4628523,0.51089156,0.5303606,0.46137273,0.48348048,0.4928211,0.6182813,0.5682535,0.51246303,0.59443235,0.5393124,0.5443951,0.39187786,0.54574186,0.468283
cjd,0.54771334,0.46089643,0.6060068,0.41746297,0.4223016,0.5080343,0.73039764,0.7202054,0.4013422,0.76367754,0.4102594,0.5429601,0.35896492,0.36026508,0.41256028,0.63915014,0.3978203,0.3947592,0.75024956,0.627501
cje,0.41590562,0.37749055,0.47963172,0.37961242,0.38093215,0.35511672,0.35625327,0.35280898,0.31371325,0.35383976,0.39779592,0.36767942,0.43180373,0.40038887,0.39026687,0.36561522,0.36550096,0.49169648,0.4005345,0.37777048
cji,0.57378864,0.4774673,0.46224555,0.7513057,0.7174744,0.6339822,0.55114156,0.5072027,0.45513162,0.6167767,0.68223006,0.65987587,0.60805696,0.40887484,0.617826,0.48104227,0.44414544,0.5389376,0.5361705,0.5057094
cjj,0.41021734,0.63751346,0.67841184,0.47816792,0.6632191,0.60715544,0.6315099,0.594637,0.5723199,0.7617241,0.33155346,0.42856598,0.41118047,0.6260158,0.62152594,0.6892927,0.48637295,0.5723575,0.6124002,0.3678407
cjm,0.38506874,0.40854207,0.44059044,0.3535553,0.39332786,0.3676198,0.4105243,0.47646263,0.41953406,0.3718264,0.4415104,0.404658,0.3854619,0.38077158,0.41888326,0.3605059,0.5335433,0.4847827,0.5943214,0.4185755
cjr,0.44983694,0.46742916,0.55191153,0.51075584,0.59964377,0.47334594,0.5355483,0.3857961,0.47402743,0.49588475,0.56987005,0.5153359,0.48794302,0.54786384,0.60568947,0.50133145,0.53423196,0.5085536,0.5214174,0.53241277
ckg,0.47082877,0.6603898,0.32173377,0.39375183,0.45574263,0.67154264,0.70885944,0.3543653,0.61256504,0.6765256,0.3855809,0.6838969,0.6729329,0.657343,0.67223936,0.6689763,0.37676832,0.46126103,0.55456144,0.71044934
ckk,0.47928244,0.44584394,0.49396196,0.68919945,0.3612269,0.51057386,0.51335925,0.52290505,0.42629397,0.49523982,0.3575282,0.49986675,0.46728486,0.5110462,0.5606161,0.5541638,0.5065303,0.49598688,0.3880927,0.5543773
ckq,0.5996789,0.5173266,0.54694086,0.4580886,0.4366537,0.58061635,0.5428102,0.5462432,0.43485007,0.57225186,0.61841166,0.40158442,0.53342134,0.5997553,0.49518663,0.4599663,0.49580485,0.54658264,0.56394106,0.42324945
cle,0.47841176,0.35549483,0.35526025,0.49443448,0.32557723,0.5913981,0.68058705,0.68081784,0.29989672,0.60986435,0.6707759,0.30457,0.4731663,0.38693768,0.6712739,0.3067443,0.32755017,0.4132676,0.89739245,0.6057083
cmb,0.43859553,0.5214849,0.57401365,0.5510686,0.48837525,0.62042546,0.43005383,0.37985194,0.6149504,0.44211793,0.55869895,0.568256,0.5563073,0.48642617,0.41915444,0.6432192,0.5246047,0.56593764,0.5991611,0.43099254
cmh,0.39797112,0.5247051,0.4408909,0.40918207,0.44901562,0.4097743,0.49005336,0.4675068,0.4547003,0.45108518,0.40247014,0.42075723,0.44029567,0.46006623,0.40496063,0.4401633,0.44186878,0.43448338,0.47648996,0.52851033
cnp,0.6033106,0.65835524,0.38887256,0.5017385,0.5469356,0.41748002,0.7058267,0.6630153,0.80360353,0.45526615,0.75350267,0.47429776,0.57358545,0.39236814,0.7167493,0.6691839,0.42368346,0.70568615,0.62175405,0.33231533
coe,0.37798858,0.5335725,0.64589036,0.6114136,0.52832943,0.42191654,0.5950401,0.62246907,0.59029853,0.5051917,0.4417937,0.7119208,0.3724875,0.5171051,0.5172099,0.5118681,0.38950127,0.3401847,0.5002589,0.5242299
com,0.41318062,0.5110894,0.42757365,0.43267956,0.48927543,0.46880856,0.44480622,0.4874429,0.40210322,0.4756268,0.43259767,0.474022,0.4324493,0.4562013,0.4070856,0.4743276,0.40802988,0.44779494,0.41779625,0.6314359
cov,0.57913554,0.38301376,0.5043905,0.6288992,0.59238863,0.58909214,0.48668703,0.36041716,0.54494834,0.5814163,0.58139646,0.5732019,0.6316617,0.43609864,0.5328144,0.5695836,0.56438017,0.6078206,0.49983108,0.35991287
cpe,0.4275135,0.41244233,0.4126309,0.36460906,0.41600117,0.50310814,0.7169143,0.3385875,0.654575,0.40529478,0.44341108,0.71431327,0.7851911,0.4394599,0.6847805,0.6437743,0.65967304,0.36020532,0.7501784,0.5732484
cph,0.7218746,0.56041116,0.5750638,0.65512985,0.38528955,0.41532195,0.58332556,0.7869644,0.3680302,0.65118754,0.40425208,0.5643033,0.5799033,0.40116853,0.5584792,0.38176674,0.36689544,0.31465957,0.45009702,0.36893263
cpq,0.4890084,0.55816287,0.69032335,0.59927213,0.6012743,0.6915909,0.6988657,0.5168366,0.5575576,0.5529492,0.3433663,0.64314795,0.52073115,0.6456328,0.38434753,0.55868995,0.75759256,0.47348902,0.66133755,0.6250741
cpy,0.49230513,0.49394786,0.44077903,0.5015191,0.50472766,0.4028264,0.41298595,0.43588814,0.43232837,0.48794279,0.51721776,0.5043809,0.3889513,0.58498394,0.52045757,0.38329312,0.37650087,0.56635034,0.4985063,0.36942044
crb,0.45438135,0.36606398,0.38219836,0.4651774,0.40013424,0.38602978,0.4105032,0.5119381,0.41541135,0.44722232,0.42859706,0.4478427,0.40932798,0.6170232,0.3866392,0.45147464,0.37930787,0.45522967,0.55993855,0.33491707
cro,0.5498507,0.43646008,0.40218967,0.45217508,0.44655883,0.6200788,0.5368765,0.529206,0.46210885,0.4991361,0.52991146,0.6165013,0.47594902,0.5198076,0.5149916,0.50955003,0.45635894,0.4608627,0.53280896,0.43515843
cta,0.7201035,0.62543046,0.65062565,0.60543585,0.4526688,0.4566597,0.5762282,0.69213855,0.40913317,0.6809026,0.7351605,0.63891923,0.77558535,0.69072753,0.6649484,0.39777547,0.63933015,0.6426615,0.40808174,0.5470655
cue,0.6993079,0.5095433,0.63549864,0.44163495,0.52939594,0.39530784,0.72987616,0.40790346,0.35755643,0.7408919,0.64270854,0.40686148,0.6786223,0.6343587,0.43489438,0.42600405,0.4831072,0.67661107,0.58823156,0.5042306
cuj,0.32432058,0.3057421,0.32065594,0.38100293,0.4087853,0.3559308,0.3271104,0.36823213,0.3541853,0.39137593,0.3667331,0.43069485,0.34902182,0.39302325,0.61933863,0.3191856,0.3520889,0.4330953,0.40535575,0.4157635
cut,0.52324027,0.47604522,0.47841418,0.46678573,0.555167,0.53262824,0.5476535,0.5116689,0.59935045,0.44883314,0.5359369,0.57926255,0.44224238,0.4783765,0.51049656,0.5120571,0.5017159,0.47360444,0.5052026,0.4328215
cuv,0.4305773,0.64438164,0.6130061,0.41253093,0.594473,0.6565216,0.49438542,0.60753167,0.50607026,0.4884013,0.41541734,0.44503793,0.611971,0.39437068,0.32763696,0.35885495,0.41320896,0.5687003,0.41170156,0.6090068
cvm,0.51661617,0.5834833,0.54380083,0.58308995,0.5500518,0.5737978,0.57752365,0.5507748,0.46209824,0.4829858,0.62626636,0.7668261,0.5494232,0.4830181,0.58383584,0.55989796,0.47085822,0.5654912,0.5023182,0.54320043
cvt,0.38852483,0.40120405,0.3587025,0.33907178,0.59052825,0.36225548,0.333931,0.49032837,0.4526244,0.41513982,0.51138467,0.370876,0.39263147,0.3740824,0.41397783,0.37661403,0.34650868,0.50039434,0.3890561,0.483307
cvu,0.50475574,0.52465695,0.38115683,0.40722144,0.4687156,0.5784898,0.49736056,0.47107956,0.50133944,0.53172964,0.42938632,0.64222074,0.6537827,0.42366582,0.471727,0.55378556,0.41243085,0.44435367,0.4183562,0.4944956
cwl,0.39360753,0.44310945,0.52654785,0.4128783,0.40573338,0.4032952,0.43550092,0.43268237,0.46804422,0.4943581,0.40617645,0.38700998,0.35585567,0.42811376,0.44702306,0.4688768,0.58695596,0.42798433,0.42789623,0.37345144
cwy,0.5550178,0.56133103,0.38096368,0.5351682,0.6567587,0.7042145,0.43337247,0.5934465,0.40396076,0.6611281,0.47202554,0.71628946,0.53664887,0.6043621,0.36123464,0.69941694,0.5598331,0.6835575,0.620713,0.58408153
cxb,0.348095,0.49241748,0.34364522,0.37773216,0.40054122,0.43967596,0.32456356,0.34965262,0.37410283,0.40848756,0.51003116,0.37583452,0.35898954,0.38133362,0.36191067,0.3449299,0.4987356,0.529945,0.6068215,0.29975626
cxc,0.30689955,0.6010396,0.57200044,0.5441493,0.5542643,0.5519435,0.44132987,0.4941486,0.45547074,0.5612467,0.5780391,0.51410997,0.5752683,0.50132155,0.5342392,0.4314749,0.4894221,0.4362953,0.46917766,0.59455484
cxh,0.5499593,0.65177363,0.52237153,0.42790562,0.4571998,0.5973774,0.48914307,0.40926164,0.45671242,0.3874939,0.46033108,0.48358122,0.52837694,0.48261818,0.659685,0.61653215,0.5549006,0.42534927,0.6391362,0.5457573
cxk,0.57123643,0.3731869,0.5305661,0.43637002,0.6120226,0.6858795,0.52650625,0.49213547,0.5435493,0.6721743,0.41824174,0.4400252,0.73476,0.6341557,0.5406936,0.6204622,0.63285726,0.65128016,0.73792356,0.43695697
cxu,0.4104094,0.59743875,0.5455392,0.4305627,0.45715356,0.5175168,0.6245509,0.5236324,0.589932,0.717788,0.6437176,0.6175347,0.38971022,0.56347513,0.39366326,0.36097535,0.5175977,0.54009235,0.53512937,0.5895187
cyb,0.36133057,0.5102131,0.37336925,0.3895753,0.40534666,0.5037936,0.41023472,0.4033759,0.47119612,0.41644382,0.46534827,0.3996461,0.39859155,0.50694615,0.34865257,0.39671963,0.36278382,0.40293893,0.4490165,0.35671392
cyj,0.55077523,0.4639932,0.42101583,0.64741254,0.6009493,0.4669205,0.6312642,0.5248879,0.36923584,0.45887685,0.43143287,0.45707005,0.4351367,0.51230896,0.5344593,0.65685546,0.49364448,0.5893328,0.59438497,0.41088596
cyp,0.64090276,0.8122308,0.66967314,0.5645209,0.6754304,0.41812232,0.63616407,0.6510764,0.42963222,0.51854557,0.3664968,0.39136544,0.73480904,0.743984,0.52376425,0.77891904,0.6787862,0.38450515,0.53958094,0.6735497
cze,0.44397628,0.4999582,0.46978378,0.4642354,0.31972283,0.4555705,0.4066844,0.627631,0.63439053,0.47688335,0.55007255,0.55804425,0.4819638,0.46106595,0.4601892,0.5443389,0.5025586,0.5070418,0.51208836,0.49131873
daa,0.42500004,0.46071324,0.37932724,0.44089282,0.34029993,0.45432866,0.41176507,0.5037485,0.44482803,0.46593297,0.46251374,0.43459627,0.44613445,0.39324066,0.3713615,0.3821764,0.36141577,0.4250393,0.41976002,0.3903433
dbd,0.40028852,0.7624378,0.3861001,0.3578278,0.6860451,0.49524847,0.51817155,0.72903216,0.37673607,0.4124566,0.4556574,0.4235888,0.5377211,0.6100477,0.59319454,0.4585426,0.41019893,0.45468974,0.3967251,0.526489
dbu,0.49909508,0.3394073,0.42153272,0.5564244,0.49404445,0.48683885,0.27855334,0.497758,0.5327518,0.35213506,0.53721595,0.37415218,0.43471023,0.41823557,0.58017415,0.6055551,0.25440714,0.50072974,0.3162194,0.4340091
dcl,0.4378709,0.7909524,0.62755626,0.74308395,0.60661954,0.5925595,0.5540316,0.36035532,0.5968008,0.44789112,0.6082193,0.649242,0.41091102,0.6399021,0.4723009,0.5999759,0.5645708,0.697504,0.68652064,0.491881
dcv,0.43576437,0.48838118,0.40502715,0.58176446,0.36316758,0.39792347,0.40179354,0.4230411,0.35326985,0.37508196,0.3519113,0.50464565,0.35322323,0.40597442,0.46108246,0.36862874,0.39950892,0.39372042,0.49259064,0.3958875
ddf,0.5988667,0.5304852,0.6339699,0.40497532,0.543897,0.568003,0.7705225,0.46834952,0.4515198,0.60515696,0.51720756,0.6160026,0.8629874,0.64305264,0.7289052,0.7105446,0.6141257,0.55312645,0.6710192,0.47935757
ddn,0.34775302,0.330276,0.9665842,0.34333336,0.36516336,0.32542074,0.44139928,0.33291787,0.43740454,0.37061372,0.36925575,0.39603928,0.38416064,0.36859703,0.41355938,0.43526354,0.46684772,0.36386308,0.3629611,0.38832784
der,0.42451793,0.43602255,0.377656,0.727451,0.62318116,0.5393339,0.81619954,0.7515711,0.4317722,0.34883708,0.8189985,0.6390237,0.6731018,0.41463476,0.33894226,0.6452658,0.50568074,0.353061,0.4837173,0.39929646
det,0.60976595,0.53731585,0.33830866,0.73608357,0.36155492,0.5175041,0.6192814,0.45806554,0.6951462,0.56706995,0.60713345,0.32590702,0.40186927,0.43963036,0.71531725,0.442635,0.44308367,0.4555565,0.40227827,0.6628496
dfh,0.4313043,0.605378,0.52683216,0.4794023,0.5238543,0.45400336,0.6224422,0.46532932,0.36533648,0.5284135,0.5295776,0.41198447,0.44062793,0.3948462,0.5190757,0.37840682,0.3282746,0.49576145,0.38221657,0.44213575
dfk,0.5337469,0.66808194,0.37524363,0.5296099,0.53327113,0.5124832,0.5030521,0.51367754,0.4142481,0.64951175,0.41905364,0.47252366,0.60859096,0.519825,0.47348368,0.5053752,0.5572701,0.5112796,0.49008533,0.50271523
dfx,0.61800414,0.6520458,0.38636246,0.44025192,0.63065505,0.42995661,0.6684379,0.48138583,0.48372662,0.63350815,0.582864,0.59828806,0.61443585,0.6420449,0.5523375,0.61804664,0.29221493,0.61298585,0.6754719,0.53671855
